project,from_name,to_name,from_url,to_url,from_fqs,from_tctracer_fqs,from_testlinker_fqs,to_fqs,to_tctracer_fqs,to_testlinker_fqs,from_artifact,to_artifact,to_call_depth,label,tags,notes
spring-framework,asMapReturnsEmptyMap,HttpHeadersAssert,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/MissingMergedAnnotationTests.java#L287,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/HttpHeadersAssert.java#L47,org.springframework.core.annotation.MissingMergedAnnotationTests.asMapReturnsEmptyMap(),org.springframework.core.annotation.MissingMergedAnnotationTests.asMapReturnsEmptyMap(),org.springframework.core.annotation.MissingMergedAnnotationTests.asMapReturnsEmptyMap(),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),#test-code #test-case-method,#main-code,2,0,,
spring-framework,asMapReturnsEmptyMap,assertThat,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/MissingMergedAnnotationTests.java#L287,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/http/HttpHeadersAssertTests.java#L459,org.springframework.core.annotation.MissingMergedAnnotationTests.asMapReturnsEmptyMap(),org.springframework.core.annotation.MissingMergedAnnotationTests.asMapReturnsEmptyMap(),org.springframework.core.annotation.MissingMergedAnnotationTests.asMapReturnsEmptyMap(),org.springframework.test.http.HttpHeadersAssertTests.assertThat(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),#test-code #test-case-method,#test-code #test-helper-method,1,0,,
spring-framework,standardRepeatablesWhenContainerButNotRepeatableReturnsNull,map,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/RepeatableContainersTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/framework-docs/src/main/java/org/springframework/docs/integration/observability/config/conventions/ServerRequestObservationFilter.java#L29,org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.docs.integration.observability.config.conventions.ServerRequestObservationFilter.map(Observation.Context),org.springframework.docs.integration.observability.config.conventions.ServerRequestObservationFilter.map(Context),org.springframework.docs.integration.observability.config.conventions.ServerRequestObservationFilter.map(Context),#test-code #test-case-method,#main-code,3,0,,
spring-framework,standardRepeatablesWhenContainerButNotRepeatableReturnsNull,getAnnotation,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/RepeatableContainersTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-beans/src/main/java/org/springframework/beans/factory/InjectionPoint.java#L141,org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.beans.factory.InjectionPoint.getAnnotation(java.lang.Class<A>),org.springframework.beans.factory.InjectionPoint.getAnnotation(Class),org.springframework.beans.factory.InjectionPoint.getAnnotation(Class),#test-code #test-case-method,#main-code,2,0,,
spring-framework,standardRepeatablesWhenContainerButNotRepeatableReturnsNull,stream,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/RepeatableContainersTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-beans/src/main/java/org/springframework/beans/factory/ObjectProvider.java#L275,org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.beans.factory.ObjectProvider.stream(java.util.function.Predicate<java.lang.Class<?>>),org.springframework.beans.factory.ObjectProvider.stream(Predicate),org.springframework.beans.factory.ObjectProvider.stream(Predicate),#test-code #test-case-method,#main-code,3,0,,
spring-framework,standardRepeatablesWhenContainerButNotRepeatableReturnsNull,findRepeatedAnnotations,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/RepeatableContainersTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/main/java/org/springframework/core/annotation/RepeatableContainers.java#L121,org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainers.findRepeatedAnnotations(java.lang.annotation.Annotation),org.springframework.core.annotation.RepeatableContainers.findRepeatedAnnotations(Annotation),org.springframework.core.annotation.RepeatableContainers.findRepeatedAnnotations(Annotation),#test-code #test-case-method,#main-code,2,1,,
spring-framework,standardRepeatablesWhenContainerButNotRepeatableReturnsNull,standardRepeatables,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/RepeatableContainersTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/main/java/org/springframework/core/annotation/RepeatableContainers.java#L155,org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainers.standardRepeatables(),org.springframework.core.annotation.RepeatableContainers.standardRepeatables(),org.springframework.core.annotation.RepeatableContainers.standardRepeatables(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,standardRepeatablesWhenContainerButNotRepeatableReturnsNull,toArray,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/RepeatableContainersTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/main/java/org/springframework/util/AutoPopulatingList.java#L231,org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.util.AutoPopulatingList.toArray(T[]),org.springframework.util.AutoPopulatingList.toArray(T[]),org.springframework.util.AutoPopulatingList.toArray(T[]),#test-code #test-case-method,#main-code,3,0,,
spring-framework,standardRepeatablesWhenContainerButNotRepeatableReturnsNull,findRepeatedAnnotationValues,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/RepeatableContainersTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/RepeatableContainersTests.java#L188,org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),"org.springframework.core.annotation.RepeatableContainersTests.findRepeatedAnnotationValues(org.springframework.core.annotation.RepeatableContainers, java.lang.Class<?>, java.lang.Class<? extends java.lang.annotation.Annotation>)","org.springframework.core.annotation.RepeatableContainersTests.findRepeatedAnnotationValues(RepeatableContainers, Class, Class)","org.springframework.core.annotation.RepeatableContainersTests.findRepeatedAnnotationValues(RepeatableContainers, Class, Class)",#test-code #test-case-method,#test-code #test-helper-method,1,0,,
spring-framework,standardRepeatablesWhenContainerButNotRepeatableReturnsNull,isNull,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/RepeatableContainersTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-r2dbc/src/main/java/org/springframework/r2dbc/core/binding/Bindings.java#L171,org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.r2dbc.core.binding.Bindings.Binding.isNull(),org.springframework.r2dbc.core.binding.Bindings.Binding.isNull(),org.springframework.r2dbc.core.binding.Bindings.Binding.isNull(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,standardRepeatablesWhenContainerButNotRepeatableReturnsNull,HttpHeadersAssert,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/RepeatableContainersTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/HttpHeadersAssert.java#L47,org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),#test-code #test-case-method,#main-code,2,0,,
spring-framework,standardRepeatablesWhenContainerButNotRepeatableReturnsNull,assertThat,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/test/java/org/springframework/core/annotation/RepeatableContainersTests.java#L61,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/http/HttpHeadersAssertTests.java#L459,org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.core.annotation.RepeatableContainersTests.StandardRepeatableContainersTests.standardRepeatablesWhenContainerButNotRepeatableReturnsNull(),org.springframework.test.http.HttpHeadersAssertTests.assertThat(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),#test-code #test-case-method,#test-code #test-helper-method,1,0,,
